HTS,HTS Six-Digit,BEC Code,BEC Description,2015 Imports for Consumption,2016 Imports for Consumption,2017 Imports for Consumption,2018 Imports for Consumption,January through April 2019 Imports for Consumption,"Average Imports for 2015, 2016, and 2017"
69031000,690310,22,Intermediate,1585618,877748,1278965,930149,862264,1247443.625
69032000,690320,22,Intermediate,16615624,15158753,16930680,26323060,7596767,16235019
69039000,690390,22,Intermediate,10213706,9750477,10982273,11396220,2517281,10315485
69041000,690410,22,Intermediate,1667907,943057,1350660,1605591,196460,1320541.375
69049000,690490,22,Intermediate,1378677,1681351,1673350,1792730,717887,1577792.625
69051000,690510,22,Intermediate,31344,97002,185142,87445,74805,104496
69059000,690590,22,Intermediate,186435,45165,137048,768715,707203,122882.6641
69060000,690600,22,Intermediate,226908,230965,481960,864078,311916,313277.6563
69072110,690721,22,Intermediate,0,0,11517511,9531922,2623720,3839170.25
69072120,690721,22,Intermediate,0,0,3045168,2993685,866062,1015056
69072130,690721,22,Intermediate,0,0,3804397,2908700,412609,1268132.375
69072140,690721,22,Intermediate,0,0,69768008,39748280,8656952,23256002
69072190,690721,22,Intermediate,0,0,149288368,212078928,49993908,49762788
69072210,690722,22,Intermediate,0,0,625200,419581,29364,208400
69072220,690722,22,Intermediate,0,0,1169799,1015166,170339,389933
69072230,690722,22,Intermediate,0,0,10823991,7102292,1145541,3607997
69072240,690722,22,Intermediate,0,0,4724552,438120,30400,1574850.625
69072290,690722,22,Intermediate,0,0,60838460,64401520,13320024,20279486
69072310,690723,22,Intermediate,0,0,1294622,496284,126307,431540.6563
69072320,690723,22,Intermediate,0,0,180061,0,2184,60020.33203
69072330,690723,22,Intermediate,0,0,1353048,97877,135792,451016
69072340,690723,22,Intermediate,0,0,3550457,224799,39442,1183485.625
69072390,690723,22,Intermediate,0,0,24571918,38450424,7847869,8190639.5
69073010,690730,22,Intermediate,0,0,792192,1115787,235931,264064
69073020,690730,22,Intermediate,0,0,3402291,3472356,773311,1134097
69073030,690730,22,Intermediate,0,0,1738835,2373503,700499,579611.6875
69073040,690730,22,Intermediate,0,0,329895,416378,36799,109965
69073090,690730,22,Intermediate,0,0,6375418,8333990,2095086,2125139.25
69074010,690740,22,Intermediate,0,0,3780295,2353692,623957,1260098.375
69074020,690740,22,Intermediate,0,0,473399,34776,29560,157799.6719
69074030,690740,22,Intermediate,0,0,191671,99700,39843,63890.33203
69074040,690740,22,Intermediate,0,0,3515778,3310007,294611,1171926
69074090,690740,22,Intermediate,0,0,90621592,79857048,20789372,30207198
69091120,690911,22,Intermediate,9300912,12207945,18787600,23126232,7995587,13432152
69091140,690911,22,Intermediate,4075674,3784099,4825811,5366340,1696949,4228528
69091200,690912,22,Intermediate,3881907,5628295,6796254,11256729,3065588,5435485.5
69091910,690919,22,Intermediate,545230,147252,199293,1338581,146154,297258.3438
69091950,690919,22,Intermediate,88322520,40206984,20352060,18263144,7137429,49627188
69099000,690990,22,Intermediate,1067097,1059150,1294033,1830525,690516,1140093.375
69141040,691410,22,Intermediate,1200601,2240698,426028,630622,121790,1289109
69141080,691410,22,Intermediate,1651465,1656814,1267288,1328390,403501,1525189
69149041,691490,22,Intermediate,26367200,28748048,25406622,21856384,3711429,26840624
69149080,691490,22,Intermediate,22557310,25674808,26271988,23090652,4310558,24834702
70010010,700100,21,Intermediate,984902,1021086,1115295,1013541,678800,1040427.688
70010020,700100,21,Intermediate,78666,106394,174519,611975,8509,119859.6641
70010050,700100,21,Intermediate,1751570,2146437,1651893,2358414,332519,1849966.625
70021010,700210,22,Intermediate,2568699,2335574,3064872,2692071,260699,2656381.75
70021020,700210,22,Intermediate,1841809,1789628,1548587,1909112,915495,1726674.625
70022050,700220,22,Intermediate,173775,166654,150993,180381,864725,163807.3281
70023100,700231,22,Intermediate,8771193,6546475,13910858,15242253,1881830,9742842
70023200,700232,22,Intermediate,1055557,1003658,1009656,948889,273132,1022957
70023900,700239,22,Intermediate,2172702,1354880,904378,1226173,368077,1477320
70031200,700312,22,Intermediate,615239,714683,1389648,1082463,456282,906523.3125
70031900,700319,22,Intermediate,4187932,5253436,5908118,6718411,1322858,5116495.5
70032000,700320,22,Intermediate,257679,229520,146545,215578,60224,211248
70033000,700330,22,Intermediate,0,3250,8821,7400,8025,4023.666748
70042010,700420,22,Intermediate,2876189,3135613,3071145,3129814,1057490,3027649
70042020,700420,22,Intermediate,330083,485286,268724,392665,135754,361364.3438
70042050,700420,22,Intermediate,3100,22083,2786,4930,16650,9323
70049005,700490,22,Intermediate,795737,916122,837300,504095,25625,849719.6875
70049010,700490,22,Intermediate,1038613,1417565,1421549,576273,26490,1292575.625
70049015,700490,22,Intermediate,102840,89208,82171,519837,347079,91406.33594
70049020,700490,22,Intermediate,88451,274855,310424,683903,0,224576.6719
70049025,700490,22,Intermediate,75752,140743,337433,276754,62018,184642.6719
70049030,700490,22,Intermediate,157631,328907,260777,347781,116512,249105
70049040,700490,22,Intermediate,71144,120716,118709,99189,15510,103523
70049050,700490,22,Intermediate,25856,16593,21692,59532,39915,21380.33398
70051040,700510,22,Intermediate,166823,116168,388648,215924,36626,223879.6719
70051080,700510,22,Intermediate,1557050,4155994,4163768,3725294,413837,3292270.75
70052110,700521,22,Intermediate,853403,1541954,3438736,1297154,273585,1944697.625
70052120,700521,22,Intermediate,143722,55796,341830,271851,72349,180449.3281
70052904,700529,22,Intermediate,433230,238706,287929,749289,283703,319955
70052908,700529,22,Intermediate,112079,220744,89682,333552,110726,140835
70052914,700529,22,Intermediate,299293,521745,136922,352099,63870,319320
70052918,700529,22,Intermediate,5176452,19382182,12189008,8162865,864795,12249214
70052925,700529,22,Intermediate,923407,1647222,2321493,3240691,417096,1630707.375
70053000,700530,22,Intermediate,41021,79826,399176,280309,132879,173341
70060010,700600,22,Intermediate,897908,1179285,881845,1047162,124816,986346
70060020,700600,22,Intermediate,295163,220528,500722,705215,58239,338804.3438
70060040,700600,22,Intermediate,17473288,18349886,17106372,17477186,5283283,17643182
70071100,700711,22,Intermediate,66379376,66638376,53851764,66740176,22677596,62289840
70071900,700719,22,Intermediate,102902344,136872768,181355008,266157456,72225664,140376704
70072110,700721,22,Intermediate,280529152,260895200,243631632,266134816,89242072,261685328
70072150,700721,22,Intermediate,2081284,11204040,3359944,3939486,1020930,5548422.5
70072900,700729,22,Intermediate,49466100,42852040,39526428,53595128,17736008,43948188
70080000,700800,22,Intermediate,70796688,65048948,64968944,75556496,17542566,66938192
70091000,700910,22,Intermediate,23774446,30062548,35141068,40761204,10325427,29659354
70099110,700991,22,Intermediate,6332171,5786579,10233301,13445027,4262276,7450683.5
70099150,700991,22,Intermediate,42569664,48073832,59134064,73112720,19917910,49925852
70099210,700992,22,Intermediate,104697584,104625392,105336712,125954816,27406908,104886560
70099250,700992,22,Intermediate,252320992,255974064,262986976,304197440,77340760,257094016
70101000,701010,22,Intermediate,95968,173005,163032,355911,95176,144001.6719
70102020,701020,22,Intermediate,22060400,18017910,19312626,19816830,4528618,19796978
70102030,701020,22,Intermediate,887564,913672,641028,874524,282602,814088
70109005,701090,22,Intermediate,5420641,9132185,7052543,8369508,3421316,7201789.5
70109020,701090,22,Intermediate,53094316,51164040,52910992,66425420,18493992,52389784
70109030,701090,22,Intermediate,2324528,2003444,2237768,3608736,1156789,2188580
70109050,701090,22,Intermediate,314547392,288281632,330907936,370751136,109491112,311245664
70111010,701110,22,Intermediate,3252563,1649235,987272,575919,121496,1963023.375
70111050,701110,22,Intermediate,2291688,2743483,2977755,1708620,609728,2670975.25
70112010,701120,22,Intermediate,0,0,0,0,0,0
70112045,701120,22,Intermediate,144995,365853,304916,481591,90831,271921.3438
70112085,701120,22,Intermediate,93619,83317,67550,38983,0,81495.33594
70119000,701190,22,Intermediate,1087581,946282,1537512,1251881,456098,1190458.375
70140010,701400,22,Intermediate,335262,1092585,3974333,648079,133875,1800726.625
70140020,701400,22,Intermediate,1756448,1415110,1369185,1167742,213717,1513581
70140030,701400,22,Intermediate,2100768,3112591,1638653,640431,358493,2284004
70140050,701400,22,Intermediate,949764,240109,335705,158895,59607,508526
70161000,701610,22,Intermediate,201907664,190107888,182244288,174259584,37616844,191419952
70169010,701690,22,Intermediate,30698808,35358164,41764104,48152832,19155616,35940360
70169050,701690,22,Intermediate,8645534,8397841,9524873,9546381,4443875,8856083
70171030,701710,22,Intermediate,153758,201124,287386,287720,27003,214089.3281
70171060,701710,22,Intermediate,2657400,2512419,2692295,3318309,1310199,2620704.75
70172000,701720,22,Intermediate,4708984,2895138,3005873,3705075,1009019,3536665
70179010,701790,22,Intermediate,11712967,11299721,11475465,12348373,4279986,11496051
70179050,701790,22,Intermediate,8042395,5657065,5582433,7740719,2571612,6427297.5
70181010,701810,22,Intermediate,1774570,983740,903178,676605,193507,1220496
70181020,701810,22,Intermediate,7570431,5050908,4875278,2705063,832012,5832205.5
70181050,701810,22,Intermediate,40787368,37324220,28245532,28778188,6790151,35452372
70182000,701820,22,Intermediate,7660398,10094077,11119908,8930915,3100127,9624794
70189050,701890,22,Intermediate,10182553,10922593,10401790,11291435,3047600,10502312
70191100,701911,22,Intermediate,24067700,24197094,24998204,38533308,7591178,24421000
70191200,701912,22,Intermediate,95236592,87347952,117790816,162900752,28648988,100125120
70191905,701919,22,Intermediate,485307,506978,414623,14107605,2545187,468969.3438
70191915,701919,22,Intermediate,2736202,1782719,2480285,3501168,2960015,2333068.75
70191924,701919,22,Intermediate,371878,45054,266254,120746,76458,227728.6719
70191928,701919,22,Intermediate,289,14306,72322,131237,0,28972.33398
70191970,701919,22,Intermediate,14660,185975,242032,196826,9635,147555.6719
70191990,701919,22,Intermediate,2172385,1975027,1513047,3126515,640712,1886819.625
70193100,701931,22,Intermediate,48688616,51175052,53759784,64102308,17239396,51207816
70193200,701932,22,Intermediate,1377402,883032,1194622,3280507,739323,1151685.375
70193910,701939,22,Intermediate,9704978,5391407,8511902,15961690,3914079,7869429
70193950,701939,22,Intermediate,3878301,11046620,25521124,15361854,4727955,13482015
70194005,701940,22,Intermediate,19112,10053,3024,11301,56358,10729.66699
70194015,701940,22,Intermediate,1441979,991827,957519,1035505,195590,1130441.625
70194030,701940,22,Intermediate,19395,12334,5256,6220,3461,12328.33301
70194040,701940,22,Intermediate,12727609,10448687,4954174,7648450,1596147,9376823
70194070,701940,22,Intermediate,0,0,1287,4865,1012,429
70195110,701951,22,Intermediate,31284,6760,38143,121898,5084,25395.66602
70195190,701951,22,Intermediate,1276842,1958908,1815605,1624755,545674,1683785
70195230,701952,22,Intermediate,7219,17600,0,44741,4946,8273
70195240,701952,22,Intermediate,1432672,1148317,2117131,2126541,1235479,1566040
70195270,701952,22,Intermediate,0,0,0,11016,0,0
70195290,701952,22,Intermediate,2852214,2736133,2947867,3341406,1424083,2845404.75
70195930,701959,22,Intermediate,422093,117551,585055,309596,18055,374899.6563
70195940,701959,22,Intermediate,7115830,8861988,8670916,6648332,1219459,8216244.5
70195970,701959,22,Intermediate,577433,146052,179338,144803,38603,300941
70195990,701959,22,Intermediate,9616310,11456310,10094510,11642854,3492717,10389043
70199010,701990,22,Intermediate,19891534,19529892,17378332,15752285,4358181,18933252
70199050,701990,22,Intermediate,57991956,74521952,65942720,56440680,17038000,66152208
70200030,702000,22,Intermediate,4948573,4165107,5201651,4671263,1050380,4771777
70200040,702000,22,Intermediate,41020,96102,134625,41442,85867,90582.33594
70200060,702000,22,Intermediate,39144012,43813984,61743508,48483020,17844488,48233836
71022110,710221,21,Intermediate,0,0,0,0,0,0
71022130,710221,21,Intermediate,0,0,0,0,0,0
71022140,710221,21,Intermediate,0,0,0,0,0,0
71022900,710229,22,Intermediate,108153,502010,384139,191686,0,331434
71051000,710510,21,Intermediate,25977972,23868720,34168172,43596592,8158447,28004954
71059000,710590,21,Intermediate,506115,290630,342045,641828,116721,379596.6563
71061000,710610,22,Intermediate,1314166,878815,1845136,1214362,47665,1346039
71069110,710691,22,Intermediate,14211,53192644,39236300,333761,311962,30814384
71069150,710691,22,Intermediate,21726,31572,69032,34841,5692,40776.66797
71069210,710692,22,Intermediate,0,7752,10759,131858,0,6170.333496
71069250,710692,22,Intermediate,277485,398897,295409,327623,47632,323930.3438
71070000,710700,22,Intermediate,228046,70027,69443,124755,57505,122505.3359
71081100,710811,22,Intermediate,11612,0,0,9620,0,3870.666748
71081210,710812,22,Intermediate,400317,841433,0,217237,0,413916.6563
71081250,710812,22,Intermediate,0,65550,0,0,0,21850
71081310,710813,22,Intermediate,1107969,1470992,1359003,1356159,237672,1312654.625
71081355,710813,22,Intermediate,66899,0,3145,5268,41950,23348
71081370,710813,22,Intermediate,0,16813,22130,47966,29840,12981
71082000,710820,7,Unspecified,0,0,0,0,0,0
71090000,710900,22,Intermediate,3762,26574,3090,14604,8417,11142
71101100,711011,22,Intermediate,22774116,15474759,0,0,0,12749625
71101900,711019,22,Intermediate,415287,1886609,2217533,8144,8900,1506476.375
71102100,711021,22,Intermediate,0,0,0,2200,0,0
71102900,711029,22,Intermediate,0,0,518000,0,0,172666.6719
71103100,711031,22,Intermediate,5662064,3642069,0,0,0,3101377.75
71103900,711039,22,Intermediate,0,0,11833,0,0,3944.333252
71104100,711041,22,Intermediate,58750,159140,272661,552994,3900,163517
71104900,711049,22,Intermediate,177140,95112,17351,0,3800,96534.33594
71110000,711100,22,Intermediate,3347,15728,14477,35667,22427,11184
71123000,711230,21,Intermediate,0,6419845,6277138,186824,0,4232327.5
71129100,711291,21,Intermediate,300493,298906,671659,887979,27524,423686
71129200,711292,21,Intermediate,38480212,26122604,21119900,31432240,306632,28574238
71129900,711299,21,Intermediate,5730607,7897384,13240384,3592448,275089,8956125
71141110,711411,61,Consumption,0,62271,0,16937,0,20757
71141120,711411,61,Consumption,0,0,0,2780,0,0
71141130,711411,61,Consumption,2472,0,0,0,0,824
71141140,711411,61,Consumption,9661,10050,9877,7982,0,9862.666992
71141145,711411,61,Consumption,38797,0,6360,25190,3186,15052.33301
71141150,711411,61,Consumption,21862,44001,0,3070,5044,21954.33398
71141160,711411,61,Consumption,7300,337816,171795,71476,6320,172303.6719
71141170,711411,61,Consumption,1158761,823199,623786,979568,96913,868582
71141900,711419,61,Consumption,230900,182977,1383001,398943,34440,598959.3125
71142000,711420,61,Consumption,1871288,1445111,679183,408762,144167,1331860.625
71151000,711510,41,Capital,30361,52268,67327,6567,0,49985.33203
71159005,711590,41,Capital,2316519,227482,903375,176443,47597,1149125.375
71159030,711590,41,Capital,275469,184025,382014,341165,63302,280502.6563
71159040,711590,41,Capital,225293,262640,1704363,957552,239203,730765.3125
71159060,711590,41,Capital,400842,132668,161761,12573906,156877,231757
72011000,720110,22,Intermediate,37234,41571,304996,58172,0,127933.6641
72012000,720120,22,Intermediate,0,0,0,0,0,0
72015030,720150,22,Intermediate,0,2501,0,0,0,833.666687
72015060,720150,22,Intermediate,0,0,0,0,0,0
72021110,720211,22,Intermediate,36095,160237,0,0,0,65444
72021150,720211,22,Intermediate,0,14440,0,0,0,4813.333496
72021910,720219,22,Intermediate,25931644,16696337,15713627,12204398,591367,19447202
72021950,720219,22,Intermediate,261687,284682,113474,318850,28023,219947.6719
72022110,720221,22,Intermediate,4600281,1034421,789381,886180,344917,2141361
72022150,720221,22,Intermediate,55935072,11598682,16816808,17097450,362675,28116854
72022175,720221,22,Intermediate,0,0,0,0,0,0
72022190,720221,22,Intermediate,0,26733,15750,0,0,14161
72022900,720229,22,Intermediate,8000001,3111674,4431870,1966434,98044,5181181.5
72023000,720230,22,Intermediate,20060,0,0,0,0,6686.666504
72024100,720241,22,Intermediate,96613,0,0,0,0,32204.33398
72024910,720249,22,Intermediate,0,6320,0,0,0,2106.666748
72024950,720249,22,Intermediate,11482330,8447101,1185835,2236016,15860,7038422
72025000,720250,22,Intermediate,0,0,0,64000,0,0
72028000,720280,22,Intermediate,2800570,2466460,2622315,3103410,477575,2629781.75
72029100,720291,22,Intermediate,0,0,2300,34676,0,766.666687
72029200,720292,22,Intermediate,0,126516,0,0,0,42172
72029910,720299,22,Intermediate,539930,193325,558682,323208,94200,430645.6563
72029920,720299,22,Intermediate,5846197,2152220,4272149,3687391,191400,4090188.75
72031000,720310,22,Intermediate,52866,0,0,0,0,17622
72039000,720390,22,Intermediate,804044,287317,195983,1197979,222652,429114.6563
72041000,720410,21,Intermediate,236654,205827,310907,209070,0,251129.3281
72042100,720421,21,Intermediate,279074,261437,166029,154655,45514,235513.3281
72042900,720429,21,Intermediate,2812525,471001,325434,571811,8143,1202986.625
72043000,720430,21,Intermediate,16932,50590,0,2562,0,22507.33398
72044100,720441,21,Intermediate,5000,0,10491,27587,0,5163.666504
72044900,720449,21,Intermediate,213002,194160,148962,157043,21599,185374.6719
72045000,720450,21,Intermediate,87313,64207,532710,621782,400303,228076.6719
72051000,720510,22,Intermediate,3905295,4506194,4286428,6287992,1361145,4232639
72052100,720521,22,Intermediate,1492858,1403343,1682657,1668407,557479,1526286
72052900,720529,22,Intermediate,6511296,6544161,9636910,12854150,2789304,7564122.5
72166100,721661,22,Intermediate,274983,197158,368210,1140543,245894,280117
72166900,721669,22,Intermediate,6700133,356165,321710,82888,101476,2459336
72169100,721691,22,Intermediate,2892237,8863250,6695419,12494770,1276572,6150302
73012010,730120,22,Intermediate,6415424,5454070,5402532,6153302,2322493,5757342
73012050,730120,22,Intermediate,4363176,5555851,4799384,5725567,1793327,4906137
73023000,730230,22,Intermediate,16524887,13391767,10230871,12146686,2746820,13382508
73030000,730300,22,Intermediate,20070682,21238804,20653760,16080022,779108,20654416
73071100,730711,22,Intermediate,16094408,15148843,14693964,11287842,3138900,15312405
73071930,730719,22,Intermediate,154542432,136966144,152191200,202530416,48201064,147899920
73071990,730719,22,Intermediate,97648760,91508288,92361520,121877304,26842208,93839520
73072110,730721,22,Intermediate,3087273,4717046,4482057,4122910,702447,4095458.75
73072150,730721,22,Intermediate,17762304,11551723,16965678,17575968,3411260,15426568
73072210,730722,22,Intermediate,22602984,18624440,22343910,27856388,7649133,21190444
73072250,730722,22,Intermediate,5931552,4529250,7211719,10014042,3002526,5890840.5
73072300,730723,22,Intermediate,26048840,17070916,25590736,31050424,7300816,22903498
73072900,730729,22,Intermediate,59981640,57916656,61410384,77447424,20463360,59769560
73079110,730791,22,Intermediate,8384227,5171989,4868397,9194453,3387173,6141537.5
73079130,730791,22,Intermediate,5813820,3814482,6652105,8914957,2317371,5426802.5
73079150,730791,22,Intermediate,36818136,27450574,49536004,78777688,20660150,37934904
73079230,730792,22,Intermediate,125067416,78763416,140404624,154993472,37848780,114745152
73079290,730792,22,Intermediate,29836870,25563368,36969224,53527408,14778991,30789820
73079330,730793,22,Intermediate,624855,212670,362204,895603,291026,399909.6563
73079360,730793,22,Intermediate,187534,794313,886731,1561939,930581,622859.3125
73079390,730793,22,Intermediate,3674460,2575928,3388957,7106384,1811195,3213115
73079910,730799,22,Intermediate,12664678,9085511,10296772,11133074,2938120,10682320
73079930,730799,22,Intermediate,1285789,928462,2033507,8311368,2211035,1415919.375
73079950,730799,22,Intermediate,140558192,113899776,140171840,181377872,47985868,131543272
73083010,730830,22,Intermediate,17444400,15959095,19042110,22523080,4104140,17481868
73083050,730830,22,Intermediate,71786376,77174280,87725016,102411496,27155824,78895224
73084000,730840,22,Intermediate,204684544,187441312,230377904,289894720,63493196,207501248
73090000,730900,41,Capital,98069712,77322504,96379960,101578672,14667411,90590728
73101000,731010,41,Capital,48782952,30568152,35395472,36657132,6728656,38248860
73102100,731021,41,Capital,23679228,26297624,24276042,34855468,6423795,24750964
73102900,731029,41,Capital,111553040,107593312,119798928,108906784,22082296,112981760
73110000,731100,41,Capital,64352388,65802216,96047104,99374112,19478652,75400568
73121005,731210,22,Intermediate,5258840,5261390,4702758,7546054,2072198,5074329.5
73121010,731210,22,Intermediate,3276206,4606628,4591248,6680804,2021316,4158027.25
73121020,731210,22,Intermediate,8149729,9623042,10378615,8583420,2627794,9383795
73121030,731210,22,Intermediate,78447840,99968928,107128480,150323392,35703376,95181752
73121050,731210,22,Intermediate,1096476,1478825,1820310,5205292,1881251,1465203.625
73121060,731210,22,Intermediate,5266425,5931948,6940894,8084040,1984191,6046422.5
73121070,731210,22,Intermediate,11135898,10170816,10454581,13326636,4101071,10587098
73121080,731210,22,Intermediate,61597,527206,433359,327695,389112,340720.6563
73121090,731210,22,Intermediate,64416324,54731244,52622372,67475104,20743468,57256648
73129000,731290,22,Intermediate,4264719,4367673,4928294,5974666,1658985,4520228.5
73130000,731300,22,Intermediate,2841274,2857928,3098088,3153880,634835,2932430
73141210,731412,22,Intermediate,654174,776647,634581,488961,61691,688467.3125
73141220,731412,22,Intermediate,548282,435127,357834,565975,141957,447081
73141230,731412,22,Intermediate,587725,135916,142227,257870,35534,288622.6563
73141260,731412,22,Intermediate,8812,5918,2409,220373,0,5713
73141290,731412,22,Intermediate,222580,290663,339358,515066,53863,284200.3438
73141410,731414,22,Intermediate,12828863,11334624,15608845,22291444,4398842,13257444
73141420,731414,22,Intermediate,7015055,5195593,6550839,9977975,2108194,6253829
73141430,731414,22,Intermediate,96034,62429,41353,406260,179254,66605.33594
73141460,731414,22,Intermediate,470693,358052,491004,835175,427962,439916.3438
73141490,731414,22,Intermediate,16871848,9291621,15327241,23662250,6574481,13830237
73141901,731419,22,Intermediate,19489472,12855045,11250983,15206237,3129262,14531833
73142000,731420,22,Intermediate,6126406,5749202,9861745,9050313,2012758,7245784.5
73143110,731431,22,Intermediate,45553732,40911264,45355708,56819016,20738272,43940236
73143150,731431,22,Intermediate,14867298,15648443,19269764,28390924,6409556,16595168
73143900,731439,22,Intermediate,10391507,9447368,10959920,10888728,2897519,10266265
73144100,731441,22,Intermediate,22169152,20894952,22123920,27962324,9926312,21729342
73144200,731442,22,Intermediate,7089636,9883704,15211729,10548114,2192215,10728356
73144930,731449,22,Intermediate,8326079,7558294,7623894,7377027,2515151,7836089
73144960,731449,22,Intermediate,9610659,10482612,8426100,7656899,1545548,9506457
73145000,731450,22,Intermediate,3896456,5429082,5421037,7999600,1406284,4915525
73151100,731511,22,Intermediate,63008788,54416048,59613992,72308512,18198740,59012944
73151200,731512,22,Intermediate,26171294,19517992,18491104,26753788,7597230,21393464
73151900,731519,22,Intermediate,10852246,12117301,17501860,19671172,5176980,13490469
73152010,731520,22,Intermediate,16421429,16901580,19458676,14092204,2080040,17593896
73152050,731520,22,Intermediate,3094383,2261826,6248920,5173606,750244,3868376.25
73158100,731581,22,Intermediate,5423294,3165827,3020102,5168435,1604269,3869741
73158210,731582,22,Intermediate,8077727,7371112,9115471,11611880,3757716,8188103.5
73158230,731582,22,Intermediate,6729357,6005075,5843803,5883838,2252797,6192745
73158250,731582,22,Intermediate,33464260,27904848,33375252,36246044,14579511,31581454
73158270,731582,22,Intermediate,7317763,4325616,5224370,5680245,1698517,5622583
73158910,731589,22,Intermediate,4920589,5064966,4763428,4859481,1651302,4916327.5
73158930,731589,22,Intermediate,4986431,4608385,6269729,6869132,3015363,5288181.5
73158950,731589,22,Intermediate,3658294,3488224,4004871,4752802,1527122,3717129.75
73159000,731590,22,Intermediate,11618674,10970255,11788685,15217744,5136208,11459205
73160000,731600,53,Intermediate,25133376,22372952,26852708,33565600,8331589,24786346
73170020,731700,22,Intermediate,9882776,10744356,12684126,11397594,3748430,11103753
73170030,731700,22,Intermediate,1114250,687245,983235,1229202,326338,928243.3125
73170055,731700,22,Intermediate,207767616,187956944,203508960,279655328,71397176,199744512
73170065,731700,22,Intermediate,8441269,7806735,7565032,8023948,1033756,7937678.5
73170075,731700,22,Intermediate,17245688,19060072,16902122,25779672,6538635,17735960
73181100,731811,22,Intermediate,15731713,11910332,14097670,20635704,4565885,13913238
73181200,731812,22,Intermediate,8218590,8504536,9546884,10523605,2883157,8756670
73181300,731813,22,Intermediate,12335824,11070184,11869290,13288276,3394596,11758433
73181410,731814,22,Intermediate,128816416,135540048,127494064,174744096,27166276,130616840
73181450,731814,22,Intermediate,12013134,10785863,13414880,14012906,3844897,12071292
73181520,731815,22,Intermediate,295444256,252648992,272698752,372437504,94572672,273597344
73181540,731815,22,Intermediate,20848010,21062864,23531320,29024936,7901412,21814064
73181550,731815,22,Intermediate,83070344,56444544,78994568,121313632,35089416,72836488
73181560,731815,22,Intermediate,15394386,15729265,15584322,20514928,5562404,15569324
73181580,731815,22,Intermediate,118679384,95870448,104497464,149510800,44257484,106349096
73181900,731819,22,Intermediate,28748608,26011932,32403640,38844208,11602866,29054726
73182100,731821,22,Intermediate,10406316,9740974,10133147,13543588,3332083,10093479
73182200,731822,22,Intermediate,87059552,78329552,88622560,127330400,28952820,84670552
73182300,731823,22,Intermediate,11393764,10059129,11559593,11229203,2644021,11004162
73182400,731824,22,Intermediate,6936652,6740786,8586547,12432690,4334802,7421328.5
73182900,731829,22,Intermediate,61799008,56091624,59599580,67826088,23435100,59163404
73201030,732010,22,Intermediate,1220925,1546064,1724539,1863345,789201,1497176
73201060,732010,22,Intermediate,11895683,9974519,14716626,23120004,6143491,12195609
73201090,732010,22,Intermediate,15417860,18172744,17513710,24347608,5515337,17034772
73209010,732090,22,Intermediate,872797,323077,225748,240236,18525,473874
73209050,732090,22,Intermediate,15143372,13997030,16153170,16142655,4868083,15097857
73211110,732111,61,Consumption,124289208,135852112,144048400,155373456,43450728,134729904
73211130,732111,61,Consumption,18806956,27263364,39721436,60243664,21090268,28597252
73211160,732111,61,Consumption,907493568,880883328,1046078400,991706624,404683520,944818432
73219010,732190,22,Intermediate,5456462,7903650,11777093,11793206,1498564,8379068.5
73219020,732190,22,Intermediate,479677,572892,889953,1684408,372521,647507.3125
73219040,732190,22,Intermediate,698369,80220,375302,474149,184737,384630.3438
73219050,732190,22,Intermediate,30365332,24511452,19849856,34907512,9444209,24908880
73219060,732190,22,Intermediate,125960080,107973024,112334336,113619600,32551468,115422480
73221100,732211,41,Capital,6460990,6099218,5459028,6420733,986910,6006412
73221900,732219,41,Capital,1484781,1172093,1751372,1896234,511133,1469415.375
73229000,732290,41,Capital,117517344,80558144,106890552,124486552,7826577,101655344
73231000,732310,62,Consumption,19044764,20974364,22734248,25917152,7165449,20917792
73239990,732399,62,Consumption,497099200,546363712,610567488,692908672,195577200,551343488
73241000,732410,22,Intermediate,102928336,118287064,135631344,159758016,36965784,118948912
73242110,732421,22,Intermediate,48847,43494,75044,393056,167376,55795
73242150,732421,22,Intermediate,11689651,11747881,10442886,17750108,4958213,11293473
73249000,732490,22,Intermediate,133558744,132072512,145540688,162212064,43547784,137057312
73251000,732510,22,Intermediate,56065024,41908624,39358696,64336496,22090572,45777448
73259100,732591,22,Intermediate,1734564,579183,1277526,1265996,347100,1197091
73259910,732599,22,Intermediate,73652824,48439252,43542828,52215016,14867726,55211636
73259950,732599,22,Intermediate,102643360,85607632,95467752,107177128,28968442,94572912
73261100,732611,22,Intermediate,32502280,35574716,46235744,36720476,6884539,38104248
73261900,732619,22,Intermediate,42221992,34881204,41586952,51778124,15836705,39563384
73262000,732620,22,Intermediate,213333040,242958672,231057376,227435648,60079072,229116368
73269010,732690,22,Intermediate,35019812,44331396,42460916,34457276,6465031,40604040
73269025,732690,22,Intermediate,333302,712102,990078,1522442,273546,678494
73269035,732690,22,Intermediate,16748537,13812685,12176983,10521636,2095093,14246068
73269045,732690,22,Intermediate,2312168,2836997,2783251,3036261,900038,2644138.75
73269060,732690,22,Intermediate,321393,259973,493766,1029381,213111,358377.3438
73269086,732690,22,Intermediate,0,0,1342070912,1739538944,520793216,447356960
74020000,740200,22,Intermediate,0,5850,0,0,0,1950
74031100,740311,22,Intermediate,13048,64515,0,12462,894930,25854.33398
74031200,740312,22,Intermediate,26987,111853,195396,5656,0,111412
74031300,740313,22,Intermediate,9144,2882,0,0,0,4008.666748
